mode,agent,pursuer,size,density,seed,dynamic,visibility_radius,outcome,win,steps,nodes_expanded,time_ms,cells_explored,wall_shifts,phase_switch_step,error
full,beam_search,astar,11,0.15,11150,False,,pursuer_win,0,5,183,0.8284,,,,
full,minimax,random,11,0.15,11150,True,,agent_win,1,19,8726,13.7247,,,,
full,minimax,greedy,11,0.15,11150,True,,agent_win,1,19,8830,14.0751,,,,
full,minimax,beam,11,0.15,11150,True,,agent_win,1,19,9031,15.1239,,,,
full,minimax,astar,11,0.15,11150,True,,agent_win,1,19,9031,17.254,,,,
full,alpha_beta,random,11,0.15,11150,True,,agent_win,1,19,3775,7.5294,,,,
full,alpha_beta,greedy,11,0.15,11150,True,,agent_win,1,19,3748,7.0888,,,,
full,alpha_beta,beam,11,0.15,11150,True,,agent_win,1,19,3843,7.5349,,,,
full,alpha_beta,astar,11,0.15,11150,True,,agent_win,1,19,3843,7.7183,,,,
full,expectimax,random,11,0.15,11150,True,,agent_win,1,44,16924,40.8112,,,,
full,expectimax,greedy,11,0.15,11150,True,,agent_win,1,19,9126,19.3008,,,,
full,expectimax,beam,11,0.15,11150,True,,agent_win,1,19,9115,19.4942,,,,
full,expectimax,astar,11,0.15,11150,True,,agent_win,1,19,8945,19.3674,,,,
full,lrta,random,11,0.15,11150,True,,pursuer_win,0,6,0,0.0361,,,,
full,lrta,greedy,11,0.15,11150,True,,pursuer_win,0,5,0,0.0283,,,,
full,lrta,beam,11,0.15,11150,True,,pursuer_win,0,5,0,0.0326,,,,
full,lrta,astar,11,0.15,11150,True,,pursuer_win,0,5,0,0.0311,,,,
full,hill_climb,random,11,0.15,11150,True,,pursuer_win,0,6,57,0.2072,,,,
full,hill_climb,greedy,11,0.15,11150,True,,pursuer_win,0,5,50,0.1725,,,,
full,hill_climb,beam,11,0.15,11150,True,,pursuer_win,0,5,50,0.1894,,,,
full,hill_climb,astar,11,0.15,11150,True,,pursuer_win,0,5,50,0.1954,,,,
full,beam_search,random,11,0.15,11150,True,,pursuer_win,0,6,216,0.7518,,,,
full,beam_search,greedy,11,0.15,11150,True,,pursuer_win,0,5,183,0.6394,,,,
full,beam_search,beam,11,0.15,11150,True,,pursuer_win,0,5,183,0.6446,,,,
full,beam_search,astar,11,0.15,11150,True,,pursuer_win,0,5,183,0.6426,,,,
full,minimax,random,11,0.15,11151,False,,timeout,0,50,13050,21.7783,,,,
full,minimax,greedy,11,0.15,11151,False,,timeout,0,50,9753,16.3952,,,,
full,minimax,beam,11,0.15,11151,False,,timeout,0,50,16577,26.8569,,,,
full,minimax,astar,11,0.15,11151,False,,timeout,0,50,16577,28.8039,,,,
full,alpha_beta,random,11,0.15,11151,False,,timeout,0,50,7084,12.1493,,,,
full,alpha_beta,greedy,11,0.15,11151,False,,timeout,0,50,5061,9.0153,,,,
full,alpha_beta,beam,11,0.15,11151,False,,timeout,0,50,7999,14.5274,,,,
full,alpha_beta,astar,11,0.15,11151,False,,timeout,0,50,7999,14.1441,,,,
full,expectimax,random,11,0.15,11151,False,,timeout,0,50,13050,27.2469,,,,
full,expectimax,greedy,11,0.15,11151,False,,timeout,0,50,9753,20.7869,,,,
full,expectimax,beam,11,0.15,11151,False,,pursuer_win,0,21,6605,14.5654,,,,
full,expectimax,astar,11,0.15,11151,False,,pursuer_win,0,21,6605,14.1291,,,,
full,lrta,random,11,0.15,11151,False,,pursuer_win,0,14,0,0.0696,,,,
full,lrta,greedy,11,0.15,11151,False,,agent_win,1,21,0,0.0952,,,,
full,lrta,beam,11,0.15,11151,False,,pursuer_win,0,14,0,0.0755,,,,
full,lrta,astar,11,0.15,11151,False,,pursuer_win,0,10,0,0.0829,,,,
full,hill_climb,random,11,0.15,11151,False,,timeout,0,50,99,0.3282,,,,
full,hill_climb,greedy,11,0.15,11151,False,,timeout,0,50,99,0.3138,,,,
full,hill_climb,beam,11,0.15,11151,False,,timeout,0,50,99,0.3519,,,,
full,hill_climb,astar,11,0.15,11151,False,,pursuer_win,0,12,42,0.1649,,,,
full,beam_search,random,11,0.15,11151,False,,pursuer_win,0,11,349,1.1993,,,,
full,beam_search,greedy,11,0.15,11151,False,,agent_win,1,19,448,1.6994,,,,
full,beam_search,beam,11,0.15,11151,False,,pursuer_win,0,12,369,1.402,,,,
full,beam_search,astar,11,0.15,11151,False,,pursuer_win,0,9,303,1.0931,,,,
full,minimax,random,11,0.15,11151,True,,timeout,0,50,12210,19.3561,,,,
full,minimax,greedy,11,0.15,11151,True,,timeout,0,50,10824,17.4299,,,,
full,minimax,beam,11,0.15,11151,True,,agent_win,1,35,13469,26.3683,,,,
full,minimax,astar,11,0.15,11151,True,,agent_win,1,35,13469,21.6468,,,,
full,alpha_beta,random,11,0.15,11151,True,,timeout,0,50,6295,11.091,,,,
full,alpha_beta,greedy,11,0.15,11151,True,,timeout,0,50,5005,8.8871,,,,
full,alpha_beta,beam,11,0.15,11151,True,,agent_win,1,35,6225,11.7625,,,,
full,alpha_beta,astar,11,0.15,11151,True,,agent_win,1,35,6225,12.4063,,,,
full,expectimax,random,11,0.15,11151,True,,timeout,0,50,12678,26.0085,,,,
full,expectimax,greedy,11,0.15,11151,True,,timeout,0,50,10824,24.1203,,,,
full,expectimax,beam,11,0.15,11151,True,,timeout,0,50,16923,41.2514,,,,
full,expectimax,astar,11,0.15,11151,True,,timeout,0,50,16923,38.7193,,,,
full,lrta,random,11,0.15,11151,True,,pursuer_win,0,12,0,0.0586,,,,
full,lrta,greedy,11,0.15,11151,True,,agent_win,1,25,0,0.1292,,,,
full,lrta,beam,11,0.15,11151,True,,pursuer_win,0,18,0,0.1137,,,,
full,lrta,astar,11,0.15,11151,True,,pursuer_win,0,13,0,0.0717,,,,
full,hill_climb,random,11,0.15,11151,True,,agent_win,1,35,150,0.617,,,,
full,hill_climb,greedy,11,0.15,11151,True,,pursuer_win,0,43,111,0.3963,,,,
full,hill_climb,beam,11,0.15,11151,True,,pursuer_win,0,46,93,0.4159,,,,
full,hill_climb,astar,11,0.15,11151,True,,pursuer_win,0,18,51,0.2422,,,,
full,beam_search,random,11,0.15,11151,True,,agent_win,1,19,458,1.631,,,,
full,beam_search,greedy,11,0.15,11151,True,,agent_win,1,23,635,2.9113,,,,
full,beam_search,beam,11,0.15,11151,True,,pursuer_win,0,15,531,2.2684,,,,
full,beam_search,astar,11,0.15,11151,True,,pursuer_win,0,12,454,1.763,,,,
full,minimax,random,11,0.25,11250,False,,agent_win,1,19,5083,10.5339,,,,
full,minimax,greedy,11,0.25,11250,False,,agent_win,1,26,7472,16.235,,,,
full,minimax,beam,11,0.25,11250,False,,agent_win,1,26,7334,13.0805,,,,
full,minimax,astar,11,0.25,11250,False,,agent_win,1,26,7334,18.553,,,,
full,alpha_beta,random,11,0.25,11250,False,,agent_win,1,19,2243,5.3633,,,,
full,alpha_beta,greedy,11,0.25,11250,False,,agent_win,1,26,3632,7.098,,,,
full,alpha_beta,beam,11,0.25,11250,False,,agent_win,1,26,3475,6.639,,,,
full,alpha_beta,astar,11,0.25,11250,False,,agent_win,1,26,3475,6.1624,,,,
full,expectimax,random,11,0.25,11250,False,,agent_win,1,19,5083,12.4068,,,,
full,expectimax,greedy,11,0.25,11250,False,,agent_win,1,28,8881,18.6261,,,,
full,expectimax,beam,11,0.25,11250,False,,agent_win,1,28,9171,20.5359,,,,
full,expectimax,astar,11,0.25,11250,False,,agent_win,1,19,6728,14.7829,,,,
full,lrta,random,11,0.25,11250,False,,agent_win,1,19,0,0.1179,,,,
full,lrta,greedy,11,0.25,11250,False,,pursuer_win,0,14,0,0.0746,,,,
full,lrta,beam,11,0.25,11250,False,,pursuer_win,0,14,0,0.1065,,,,
full,lrta,astar,11,0.25,11250,False,,pursuer_win,0,14,0,0.0739,,,,
full,hill_climb,random,11,0.25,11250,False,,agent_win,1,19,210,0.8232,,,,
full,hill_climb,greedy,11,0.25,11250,False,,pursuer_win,0,14,189,0.6491,,,,
full,hill_climb,beam,11,0.25,11250,False,,pursuer_win,0,14,189,0.77,,,,
full,hill_climb,astar,11,0.25,11250,False,,pursuer_win,0,14,189,0.7003,,,,
full,beam_search,random,11,0.25,11250,False,,agent_win,1,19,396,1.6792,,,,
full,beam_search,greedy,11,0.25,11250,False,,pursuer_win,0,14,355,1.2591,,,,
full,beam_search,beam,11,0.25,11250,False,,pursuer_win,0,14,355,1.4621,,,,
full,beam_search,astar,11,0.25,11250,False,,pursuer_win,0,14,355,1.3435,,,,
full,minimax,random,11,0.25,11250,True,,agent_win,1,19,5165,9.1837,,,,
full,minimax,greedy,11,0.25,11250,True,,agent_win,1,26,7042,12.0504,,,,
full,minimax,beam,11,0.25,11250,True,,agent_win,1,19,5938,9.8267,,,,
full,minimax,astar,11,0.25,11250,True,,agent_win,1,19,5868,9.8373,,,,
full,alpha_beta,random,11,0.25,11250,True,,agent_win,1,19,2406,4.9358,,,,
full,alpha_beta,greedy,11,0.25,11250,True,,agent_win,1,26,3463,7.4524,,,,
full,alpha_beta,beam,11,0.25,11250,True,,agent_win,1,19,2948,6.8676,,,,
full,alpha_beta,astar,11,0.25,11250,True,,agent_win,1,19,3025,6.1322,,,,
full,expectimax,random,11,0.25,11250,True,,agent_win,1,19,5165,12.1603,,,,
full,expectimax,greedy,11,0.25,11250,True,,agent_win,1,32,10533,23.6816,,,,
full,expectimax,beam,11,0.25,11250,True,,agent_win,1,32,10823,24.1883,,,,
full,expectimax,astar,11,0.25,11250,True,,agent_win,1,19,6472,15.031,,,,
full,lrta,random,11,0.25,11250,True,,agent_win,1,19,0,0.1218,,,,
full,lrta,greedy,11,0.25,11250,True,,pursuer_win,0,14,0,0.096,,,,
full,lrta,beam,11,0.25,11250,True,,agent_win,1,19,0,0.1435,,,,
full,lrta,astar,11,0.25,11250,True,,agent_win,1,19,0,0.1212,,,,
full,hill_climb,random,11,0.25,11250,True,,agent_win,1,19,210,0.7485,,,,
full,hill_climb,greedy,11,0.25,11250,True,,pursuer_win,0,14,189,0.7196,,,,
full,hill_climb,beam,11,0.25,11250,True,,agent_win,1,19,210,1.0902,,,,
full,hill_climb,astar,11,0.25,11250,True,,agent_win,1,19,210,1.4281,,,,
full,beam_search,random,11,0.25,11250,True,,agent_win,1,19,394,1.696,,,,
full,beam_search,greedy,11,0.25,11250,True,,pursuer_win,0,14,352,1.1623,,,,
full,beam_search,beam,11,0.25,11250,True,,agent_win,1,19,393,1.5129,,,,
full,beam_search,astar,11,0.25,11250,True,,agent_win,1,19,393,1.8512,,,,
full,minimax,random,11,0.25,11251,False,,timeout,0,50,10557,17.6703,,,,
full,minimax,greedy,11,0.25,11251,False,,timeout,0,50,11897,21.0249,,,,
full,minimax,beam,11,0.25,11251,False,,pursuer_win,0,16,5029,8.1657,,,,
full,minimax,astar,11,0.25,11251,False,,pursuer_win,0,16,5029,8.1594,,,,
full,alpha_beta,random,11,0.25,11251,False,,timeout,0,50,4770,10.7707,,,,
full,alpha_beta,greedy,11,0.25,11251,False,,timeout,0,50,5923,13.4506,,,,
full,alpha_beta,beam,11,0.25,11251,False,,pursuer_win,0,16,2198,4.0814,,,,
full,alpha_beta,astar,11,0.25,11251,False,,pursuer_win,0,16,2198,4.4983,,,,
full,expectimax,random,11,0.25,11251,False,,timeout,0,50,10638,24.5148,,,,
full,expectimax,greedy,11,0.25,11251,False,,timeout,0,50,11955,26.6519,,,,
full,expectimax,beam,11,0.25,11251,False,,pursuer_win,0,17,5119,11.7749,,,,
full,expectimax,astar,11,0.25,11251,False,,pursuer_win,0,17,5119,11.4716,,,,
full,lrta,random,11,0.25,11251,False,,agent_win,1,25,0,0.122,,,,
full,lrta,greedy,11,0.25,11251,False,,pursuer_win,0,16,0,0.0684,,,,
full,lrta,beam,11,0.25,11251,False,,pursuer_win,0,15,0,0.0769,,,,
full,lrta,astar,11,0.25,11251,False,,pursuer_win,0,15,0,0.0761,,,,
full,hill_climb,random,11,0.25,11251,False,,timeout,0,50,159,0.6432,,,,
full,hill_climb,greedy,11,0.25,11251,False,,timeout,0,50,159,0.7033,,,,
full,hill_climb,beam,11,0.25,11251,False,,pursuer_win,0,16,108,0.8958,,,,
full,hill_climb,astar,11,0.25,11251,False,,pursuer_win,0,16,108,0.7933,,,,
full,beam_search,random,11,0.25,11251,False,,agent_win,1,19,448,2.6937,,,,
full,beam_search,greedy,11,0.25,11251,False,,pursuer_win,0,13,389,1.9228,,,,
full,beam_search,beam,11,0.25,11251,False,,pursuer_win,0,13,389,1.4121,,,,
full,beam_search,astar,11,0.25,11251,False,,pursuer_win,0,13,389,1.2811,,,,
full,minimax,random,11,0.25,11251,True,,timeout,0,50,9705,16.6544,,,,
full,minimax,greedy,11,0.25,11251,True,,pursuer_win,0,16,4475,7.3869,,,,
full,minimax,beam,11,0.25,11251,True,,pursuer_win,0,16,4466,7.9737,,,,
full,minimax,astar,11,0.25,11251,True,,pursuer_win,0,16,4545,7.3617,,,,
full,alpha_beta,random,11,0.25,11251,True,,timeout,0,50,4263,9.1184,,,,
full,alpha_beta,greedy,11,0.25,11251,True,,pursuer_win,0,16,1991,3.4349,,,,
full,alpha_beta,beam,11,0.25,11251,True,,pursuer_win,0,16,1974,4.1496,,,,
full,alpha_beta,astar,11,0.25,11251,True,,pursuer_win,0,16,1982,4.0656,,,,
full,expectimax,random,11,0.25,11251,True,,timeout,0,50,9774,22.0629,,,,
full,expectimax,greedy,11,0.25,11251,True,,agent_win,1,26,8236,18.4527,,,,
full,expectimax,beam,11,0.25,11251,True,,agent_win,1,26,8227,18.0046,,,,
full,expectimax,astar,11,0.25,11251,True,,agent_win,1,26,8306,17.011,,,,
full,lrta,random,11,0.25,11251,True,,agent_win,1,25,0,0.1179,,,,
full,lrta,greedy,11,0.25,11251,True,,pursuer_win,0,15,0,0.071,,,,
full,lrta,beam,11,0.25,11251,True,,pursuer_win,0,15,0,0.1122,,,,
full,lrta,astar,11,0.25,11251,True,,pursuer_win,0,15,0,0.1455,,,,
full,hill_climb,random,11,0.25,11251,True,,timeout,0,50,159,1.0578,,,,
full,hill_climb,greedy,11,0.25,11251,True,,pursuer_win,0,16,108,0.4834,,,,
full,hill_climb,beam,11,0.25,11251,True,,pursuer_win,0,16,108,0.4915,,,,
full,hill_climb,astar,11,0.25,11251,True,,pursuer_win,0,16,108,0.533,,,,
full,beam_search,random,11,0.25,11251,True,,agent_win,1,19,445,1.6234,,,,
full,beam_search,greedy,11,0.25,11251,True,,pursuer_win,0,14,330,1.3378,,,,
full,beam_search,beam,11,0.25,11251,True,,pursuer_win,0,14,330,1.3036,,,,
full,beam_search,astar,11,0.25,11251,True,,pursuer_win,0,14,330,1.3356,,,,
full,minimax,random,13,0.15,13150,False,,timeout,0,50,12863,24.299,,,,
full,minimax,greedy,13,0.15,13150,False,,agent_win,1,27,9677,16.3522,,,,
full,minimax,beam,13,0.15,13150,False,,timeout,0,50,18716,31.8278,,,,
full,minimax,astar,13,0.15,13150,False,,timeout,0,50,18716,30.2575,,,,
full,alpha_beta,random,13,0.15,13150,False,,timeout,0,50,6640,12.4846,,,,
full,alpha_beta,greedy,13,0.15,13150,False,,agent_win,1,27,4788,9.9721,,,,
full,alpha_beta,beam,13,0.15,13150,False,,timeout,0,50,8910,17.1694,,,,
full,alpha_beta,astar,13,0.15,13150,False,,timeout,0,50,8910,15.8061,,,,
full,expectimax,random,13,0.15,13150,False,,timeout,0,50,9242,19.7333,,,,
full,expectimax,greedy,13,0.15,13150,False,,pursuer_win,0,14,2295,5.4092,,,,
full,expectimax,beam,13,0.15,13150,False,,pursuer_win,0,14,2295,4.6558,,,,
full,expectimax,astar,13,0.15,13150,False,,pursuer_win,0,14,2295,4.8308,,,,
full,lrta,random,13,0.15,13150,False,,agent_win,1,27,0,0.2331,,,,
full,lrta,greedy,13,0.15,13150,False,,agent_win,1,27,0,0.2281,,,,
full,lrta,beam,13,0.15,13150,False,,pursuer_win,0,8,0,0.0522,,,,
full,lrta,astar,13,0.15,13150,False,,pursuer_win,0,8,0,0.0528,,,,
full,hill_climb,random,13,0.15,13150,False,,timeout,0,50,275,1.1168,,,,
full,hill_climb,greedy,13,0.15,13150,False,,timeout,0,50,275,1.0708,,,,
full,hill_climb,beam,13,0.15,13150,False,,pursuer_win,0,8,140,0.5184,,,,
full,hill_climb,astar,13,0.15,13150,False,,pursuer_win,0,8,140,0.5452,,,,
full,beam_search,random,13,0.15,13150,False,,agent_win,1,25,794,2.6598,,,,
full,beam_search,greedy,13,0.15,13150,False,,agent_win,1,25,794,2.6568,,,,
full,beam_search,beam,13,0.15,13150,False,,pursuer_win,0,8,407,1.8604,,,,
full,beam_search,astar,13,0.15,13150,False,,pursuer_win,0,8,407,1.4039,,,,
full,minimax,random,13,0.15,13150,True,,timeout,0,50,18078,27.9203,,,,
full,minimax,greedy,13,0.15,13150,True,,agent_win,1,27,9677,15.1144,,,,
full,minimax,beam,13,0.15,13150,True,,timeout,0,50,18325,28.8272,,,,
full,minimax,astar,13,0.15,13150,True,,timeout,0,50,18325,30.7644,,,,
full,alpha_beta,random,13,0.15,13150,True,,timeout,0,50,7558,13.7991,,,,
full,alpha_beta,greedy,13,0.15,13150,True,,agent_win,1,27,4788,9.0695,,,,
full,alpha_beta,beam,13,0.15,13150,True,,timeout,0,50,8756,17.2507,,,,
full,alpha_beta,astar,13,0.15,13150,True,,timeout,0,50,8756,16.64,,,,
full,expectimax,random,13,0.15,13150,True,,timeout,0,50,17129,36.9907,,,,
full,expectimax,greedy,13,0.15,13150,True,,timeout,0,50,20375,42.2155,,,,
full,expectimax,beam,13,0.15,13150,True,,timeout,0,50,23144,48.2363,,,,
full,expectimax,astar,13,0.15,13150,True,,timeout,0,50,23144,51.2931,,,,
full,lrta,random,13,0.15,13150,True,,agent_win,1,25,0,0.1352,,,,
full,lrta,greedy,13,0.15,13150,True,,agent_win,1,31,0,0.1458,,,,
full,lrta,beam,13,0.15,13150,True,,pursuer_win,0,8,0,0.0878,,,,
full,lrta,astar,13,0.15,13150,True,,pursuer_win,0,8,0,0.0555,,,,
full,hill_climb,random,13,0.15,13150,True,,timeout,0,50,275,1.0767,,,,
full,hill_climb,greedy,13,0.15,13150,True,,timeout,0,50,275,0.9911,,,,
full,hill_climb,beam,13,0.15,13150,True,,pursuer_win,0,8,140,0.5157,,,,
full,hill_climb,astar,13,0.15,13150,True,,pursuer_win,0,8,140,0.5166,,,,
full,beam_search,random,13,0.15,13150,True,,agent_win,1,23,747,2.7048,,,,
full,beam_search,greedy,13,0.15,13150,True,,agent_win,1,25,794,3.151,,,,
full,beam_search,beam,13,0.15,13150,True,,pursuer_win,0,8,407,1.3792,,,,
full,beam_search,astar,13,0.15,13150,True,,pursuer_win,0,8,407,1.376,,,,
full,minimax,random,13,0.15,13151,False,,timeout,0,50,14802,23.469,,,,
full,minimax,greedy,13,0.15,13151,False,,agent_win,1,29,12049,21.2587,,,,
full,minimax,beam,13,0.15,13151,False,,agent_win,1,29,12291,19.3588,,,,
full,minimax,astar,13,0.15,13151,False,,agent_win,1,29,12291,19.218,,,,
full,alpha_beta,random,13,0.15,13151,False,,timeout,0,50,7345,13.5384,,,,
full,alpha_beta,greedy,13,0.15,13151,False,,agent_win,1,29,5109,9.3507,,,,
full,alpha_beta,beam,13,0.15,13151,False,,agent_win,1,29,5123,9.93,,,,
full,alpha_beta,astar,13,0.15,13151,False,,agent_win,1,29,5123,9.116,,,,
full,expectimax,random,13,0.15,13151,False,,timeout,0,50,12498,25.6066,,,,
full,expectimax,greedy,13,0.15,13151,False,,timeout,0,50,18755,37.2409,,,,
full,expectimax,beam,13,0.15,13151,False,,agent_win,1,31,12213,24.848,,,,
full,expectimax,astar,13,0.15,13151,False,,agent_win,1,31,12213,27.1232,,,,
full,lrta,random,13,0.15,13151,False,,agent_win,1,25,0,0.128,,,,
full,lrta,greedy,13,0.15,13151,False,,pursuer_win,0,7,0,0.0365,,,,
full,lrta,beam,13,0.15,13151,False,,pursuer_win,0,7,0,0.0513,,,,
full,lrta,astar,13,0.15,13151,False,,pursuer_win,0,7,0,0.0457,,,,
full,hill_climb,random,13,0.15,13151,False,,timeout,0,50,237,0.9634,,,,
full,hill_climb,greedy,13,0.15,13151,False,,pursuer_win,0,7,112,0.4619,,,,
full,hill_climb,beam,13,0.15,13151,False,,pursuer_win,0,7,112,0.5689,,,,
full,hill_climb,astar,13,0.15,13151,False,,pursuer_win,0,7,112,0.4549,,,,
full,beam_search,random,13,0.15,13151,False,,agent_win,1,23,649,2.2799,,,,
full,beam_search,greedy,13,0.15,13151,False,,pursuer_win,0,7,313,1.0965,,,,
full,beam_search,beam,13,0.15,13151,False,,pursuer_win,0,7,313,1.0931,,,,
full,beam_search,astar,13,0.15,13151,False,,pursuer_win,0,7,313,1.1494,,,,
full,minimax,random,13,0.15,13151,True,,timeout,0,50,14171,26.5486,,,,
full,minimax,greedy,13,0.15,13151,True,,agent_win,1,29,12867,20.7745,,,,
full,minimax,beam,13,0.15,13151,True,,agent_win,1,29,13211,22.8698,,,,
full,minimax,astar,13,0.15,13151,True,,agent_win,1,29,13211,21.4193,,,,
full,alpha_beta,random,13,0.15,13151,True,,timeout,0,50,6939,14.5362,,,,
full,alpha_beta,greedy,13,0.15,13151,True,,agent_win,1,29,5402,10.593,,,,
full,alpha_beta,beam,13,0.15,13151,True,,agent_win,1,29,5395,10.313,,,,
full,alpha_beta,astar,13,0.15,13151,True,,agent_win,1,29,5395,9.6515,,,,
full,expectimax,random,13,0.15,13151,True,,timeout,0,50,14171,30.5261,,,,
full,expectimax,greedy,13,0.15,13151,True,,timeout,0,50,21633,45.3516,,,,
full,expectimax,beam,13,0.15,13151,True,,timeout,0,50,21262,44.2929,,,,
full,expectimax,astar,13,0.15,13151,True,,timeout,0,50,21262,46.2684,,,,
full,lrta,random,13,0.15,13151,True,,agent_win,1,29,0,0.1567,,,,
full,lrta,greedy,13,0.15,13151,True,,pursuer_win,0,7,0,0.043,,,,
full,lrta,beam,13,0.15,13151,True,,pursuer_win,0,7,0,0.0512,,,,
full,lrta,astar,13,0.15,13151,True,,pursuer_win,0,7,0,0.0494,,,,
full,hill_climb,random,13,0.15,13151,True,,timeout,0,50,237,1.1233,,,,
full,hill_climb,greedy,13,0.15,13151,True,,pursuer_win,0,7,112,0.6843,,,,
full,hill_climb,beam,13,0.15,13151,True,,pursuer_win,0,7,112,0.7718,,,,
full,hill_climb,astar,13,0.15,13151,True,,pursuer_win,0,7,112,0.7415,,,,
full,beam_search,random,13,0.15,13151,True,,agent_win,1,27,730,3.8315,,,,
full,beam_search,greedy,13,0.15,13151,True,,pursuer_win,0,7,313,1.1286,,,,
full,beam_search,beam,13,0.15,13151,True,,pursuer_win,0,7,313,1.1475,,,,
full,beam_search,astar,13,0.15,13151,True,,pursuer_win,0,7,313,1.1741,,,,
full,minimax,random,13,0.25,13250,False,,timeout,0,50,14389,24.3542,,,,
full,minimax,greedy,13,0.25,13250,False,,timeout,0,50,10530,18.4644,,,,
full,minimax,beam,13,0.25,13250,False,,timeout,0,50,10530,18.3225,,,,
full,minimax,astar,13,0.25,13250,False,,timeout,0,50,10530,23.7976,,,,
full,alpha_beta,random,13,0.25,13250,False,,timeout,0,50,6496,13.2047,,,,
full,alpha_beta,greedy,13,0.25,13250,False,,timeout,0,50,5735,11.2033,,,,
full,alpha_beta,beam,13,0.25,13250,False,,timeout,0,50,5735,11.1715,,,,
full,alpha_beta,astar,13,0.25,13250,False,,timeout,0,50,5735,10.9587,,,,
full,expectimax,random,13,0.25,13250,False,,timeout,0,50,10547,26.5631,,,,
full,expectimax,greedy,13,0.25,13250,False,,timeout,0,50,7422,16.9464,,,,
full,expectimax,beam,13,0.25,13250,False,,timeout,0,50,7422,16.9219,,,,
full,expectimax,astar,13,0.25,13250,False,,timeout,0,50,7422,17.6488,,,,
full,lrta,random,13,0.25,13250,False,,agent_win,1,23,0,0.1098,,,,
full,lrta,greedy,13,0.25,13250,False,,agent_win,1,23,0,0.0972,,,,
full,lrta,beam,13,0.25,13250,False,,agent_win,1,23,0,0.1134,,,,
full,lrta,astar,13,0.25,13250,False,,agent_win,1,23,0,0.1147,,,,
full,hill_climb,random,13,0.25,13250,False,,agent_win,1,23,300,1.1,,,,
full,hill_climb,greedy,13,0.25,13250,False,,agent_win,1,23,300,1.3706,,,,
full,hill_climb,beam,13,0.25,13250,False,,agent_win,1,23,300,1.2772,,,,
full,hill_climb,astar,13,0.25,13250,False,,agent_win,1,23,300,1.1609,,,,
full,beam_search,random,13,0.25,13250,False,,agent_win,1,23,652,2.4917,,,,
full,beam_search,greedy,13,0.25,13250,False,,agent_win,1,23,652,2.2272,,,,
full,beam_search,beam,13,0.25,13250,False,,agent_win,1,23,652,2.6789,,,,
full,beam_search,astar,13,0.25,13250,False,,agent_win,1,23,652,2.6288,,,,
full,minimax,random,13,0.25,13250,True,,timeout,0,50,10660,18.4614,,,,
full,minimax,greedy,13,0.25,13250,True,,timeout,0,50,10628,18.6481,,,,
full,minimax,beam,13,0.25,13250,True,,timeout,0,50,10628,17.7613,,,,
full,minimax,astar,13,0.25,13250,True,,timeout,0,50,10628,17.3721,,,,
full,alpha_beta,random,13,0.25,13250,True,,timeout,0,50,5408,9.8121,,,,
full,alpha_beta,greedy,13,0.25,13250,True,,timeout,0,50,5776,11.2052,,,,
full,alpha_beta,beam,13,0.25,13250,True,,timeout,0,50,5776,11.9978,,,,
full,alpha_beta,astar,13,0.25,13250,True,,timeout,0,50,5776,11.2104,,,,
full,expectimax,random,13,0.25,13250,True,,timeout,0,50,10787,25.8399,,,,
full,expectimax,greedy,13,0.25,13250,True,,timeout,0,50,9629,22.0413,,,,
