mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
full,beam_search,astar,False,,13,0.25,2,0.5,15,11.3137,1.8369,0.9496,476.5,,,
full,beam_search,astar,True,,11,0.15,2,0,8.5,4.9497,1.1656,0.6935,318.5,,,
full,beam_search,astar,True,,11,0.25,2,0.5,16.5,3.5355,1.642,0.228,361.5,,,
full,beam_search,astar,True,,13,0.15,2,0,7.5,0.7071,1.3437,0.1901,360,,,
full,beam_search,astar,True,,13,0.25,2,0.5,15,11.3137,1.6663,0.8544,477,,,
full,beam_search,beam,False,,11,0.15,2,0,8.5,4.9497,1.1032,0.55,276,,,
full,beam_search,beam,False,,11,0.25,2,0,13.5,0.7071,1.3609,0.0736,372,,,
full,beam_search,beam,False,,13,0.15,2,0,7.5,0.7071,1.3128,0.3122,360,,,
full,beam_search,beam,False,,13,0.25,2,0.5,15,11.3137,1.8556,0.9519,476.5,,,
full,beam_search,beam,True,,11,0.15,2,0,10,7.0711,1.2773,0.8241,357,,,
full,beam_search,beam,True,,11,0.25,2,0.5,16.5,3.5355,1.3683,0.2367,361.5,,,
full,beam_search,beam,True,,13,0.15,2,0,7.5,0.7071,1.6786,0.6056,360,,,
full,beam_search,beam,True,,13,0.25,2,0.5,15,11.3137,1.8446,1.0925,477,,,
full,beam_search,greedy,False,,11,0.15,2,0.5,12,9.8995,1.2288,0.855,315.5,,,
full,beam_search,greedy,False,,11,0.25,2,0,13.5,0.7071,1.3014,0.0464,372,,,
full,beam_search,greedy,False,,13,0.15,2,0.5,16,12.7279,2.0596,1.2973,553.5,,,
full,beam_search,greedy,False,,13,0.25,2,0.5,15,11.3137,1.8041,0.7919,476.5,,,
full,beam_search,greedy,True,,11,0.15,2,0.5,14,12.7279,1.5514,1.2805,409,,,
full,beam_search,greedy,True,,11,0.25,2,0,14,0.0,1.3619,0.3096,341,,,
full,beam_search,greedy,True,,13,0.15,2,0.5,16,12.7279,2.2087,1.3222,553.5,,,
full,beam_search,greedy,True,,13,0.25,2,0.5,15,11.3137,1.7972,1.0505,477,,,
full,beam_search,random,False,,11,0.15,2,0.5,15,5.6569,1.4131,0.1283,388,,,
full,beam_search,random,False,,11,0.25,2,1,19,0.0,1.5679,0.0293,422,,,
full,beam_search,random,False,,13,0.15,2,1,24,1.4142,2.705,0.3326,721.5,,,
full,beam_search,random,False,,13,0.25,2,0.5,17,8.4853,1.9406,0.6485,540.5,,,
full,beam_search,random,True,,11,0.15,2,0.5,12.5,9.1924,1.2946,0.6575,337,,,
full,beam_search,random,True,,11,0.25,2,1,19,0.0,1.5623,0.027,419.5,,,
full,beam_search,random,True,,13,0.15,2,1,25,2.8284,3.5293,1.0505,738.5,,,
full,beam_search,random,True,,13,0.25,2,1,23,0.0,2.3246,0.2054,637.5,,,
full,expectimax,astar,False,,11,0.15,2,0.5,20,1.4142,17.3147,1.7746,7590,,,
full,expectimax,astar,False,,11,0.25,2,0.5,18,1.4142,12.3363,2.5838,5923.5,,,
full,expectimax,astar,False,,13,0.15,2,0.5,22.5,12.0208,16.4735,15.5477,7254,,,
full,expectimax,astar,False,,13,0.25,2,0.5,36.5,19.0919,19.1519,2.9084,8608.5,,,
full,expectimax,astar,True,,11,0.15,2,0.5,34.5,21.9203,28.2837,9.6719,12934,,,
full,expectimax,astar,True,,11,0.25,2,1,22.5,4.9497,16.1635,2.4613,7389,,,
full,expectimax,astar,True,,13,0.15,2,0,50,0.0,48.4201,3.7704,22203,,,
full,expectimax,astar,True,,13,0.25,2,0.5,36.5,19.0919,22.4389,2.667,10107.5,,,
full,expectimax,beam,False,,11,0.15,2,0.5,20,1.4142,16.8764,1.1114,7562.5,,,
full,expectimax,beam,False,,11,0.25,2,0.5,22.5,7.7782,15.5199,6.1284,7145,,,
full,expectimax,beam,False,,13,0.15,2,0.5,22.5,12.0208,18.8293,19.1163,7254,,,
full,expectimax,beam,False,,13,0.25,2,0.5,36.5,19.0919,18.6438,2.2006,8632.5,,,
full,expectimax,beam,True,,11,0.15,2,0.5,34.5,21.9203,29.1974,11.7833,13019,,,
full,expectimax,beam,True,,11,0.25,2,1,29,4.2426,20.6395,4.0539,9525,,,
full,expectimax,beam,True,,13,0.15,2,0,50,0.0,48.9246,4.2132,22203,,,
full,expectimax,beam,True,,13,0.25,2,0.5,36.5,19.0919,22.9703,2.7189,10220,,,
full,expectimax,greedy,False,,11,0.15,2,0.5,34.5,21.9203,20.5549,4.3995,9081.5,,,
full,expectimax,greedy,False,,11,0.25,2,0.5,39,15.5563,23.988,6.0813,10418,,,
full,expectimax,greedy,False,,13,0.15,2,0,32,25.4558,22.4083,25.0796,10525,,,
full,expectimax,greedy,False,,13,0.25,2,0.5,36.5,19.0919,20.2764,3.2245,8829,,,
full,expectimax,greedy,True,,11,0.15,2,0.5,34.5,21.9203,26.1212,7.814,9975,,,
full,expectimax,greedy,True,,11,0.25,2,1,29,4.2426,20.218,3.5986,9384.5,,,
full,expectimax,greedy,True,,13,0.15,2,0,50,0.0,47.8625,1.0638,21004,,,
full,expectimax,greedy,True,,13,0.25,2,0.5,36.5,19.0919,22.0282,0.4163,9828.5,,,
full,expectimax,random,False,,11,0.15,2,0,50,0.0,33.0881,1.3451,14141.5,,,
full,expectimax,random,False,,11,0.25,2,0.5,34.5,21.9203,17.3041,8.8319,7860.5,,,
full,expectimax,random,False,,13,0.15,2,0,50,0.0,23.3889,4.7062,10870,,,
full,expectimax,random,False,,13,0.25,2,0,50,0.0,30.6092,11.2848,14297.5,,,
full,expectimax,random,True,,11,0.15,2,0.5,47,4.2426,35.6805,3.8952,14801,,,
full,expectimax,random,True,,11,0.25,2,0.5,34.5,21.9203,16.8826,7.3704,7469.5,,,
full,expectimax,random,True,,13,0.15,2,0,50,0.0,34.3932,4.4172,15650,,,
full,expectimax,random,True,,13,0.25,2,0,50,0.0,29.3717,8.3911,13402,,,
full,hill_climb,astar,False,,11,0.15,2,0,8.5,4.9497,0.1923,0.0194,46,,,
full,hill_climb,astar,False,,11,0.25,2,0,15,1.4142,0.5994,0.1713,148.5,,,
full,hill_climb,astar,False,,13,0.15,2,0,7.5,0.7071,0.5088,0.0955,126,,,
full,hill_climb,astar,False,,13,0.25,2,0.5,15,11.3137,0.8838,0.4574,223.5,,,
full,hill_climb,astar,True,,11,0.15,2,0,11.5,9.1924,0.2321,0.0467,50.5,,,
full,hill_climb,astar,True,,11,0.25,2,0.5,17.5,2.1213,0.7088,0.3368,159,,,
full,hill_climb,astar,True,,13,0.15,2,0,7.5,0.7071,0.6974,0.256,126,,,
full,hill_climb,astar,True,,13,0.25,2,0.5,15,11.3137,0.9982,0.4468,223.5,,,
full,hill_climb,beam,False,,11,0.15,2,0,27.5,31.8198,0.3382,0.2092,74.5,,,
full,hill_climb,beam,False,,11,0.25,2,0,15,1.4142,0.5657,0.2247,148.5,,,
full,hill_climb,beam,False,,13,0.15,2,0,7.5,0.7071,0.5449,0.1451,126,,,
full,hill_climb,beam,False,,13,0.25,2,0.5,15,11.3137,0.9087,0.5043,223.5,,,
full,hill_climb,beam,True,,11,0.15,2,0,25.5,28.9914,0.2917,0.1312,71.5,,,
full,hill_climb,beam,True,,11,0.25,2,0.5,17.5,2.1213,0.7508,0.4255,159,,,
full,hill_climb,beam,True,,13,0.15,2,0,7.5,0.7071,0.6426,0.2063,126,,,
full,hill_climb,beam,True,,13,0.25,2,0.5,15,11.3137,1.1072,0.5492,223.5,,,
full,hill_climb,greedy,False,,11,0.15,2,0,27.5,31.8198,0.2696,0.1116,74.5,,,
full,hill_climb,greedy,False,,11,0.25,2,0,32,25.4558,0.6805,0.1603,174,,,
full,hill_climb,greedy,False,,13,0.15,2,0,28.5,30.4056,1.0938,0.9284,193.5,,,
full,hill_climb,greedy,False,,13,0.25,2,0.5,15,11.3137,0.9103,0.5028,223.5,,,
full,hill_climb,greedy,True,,11,0.15,2,0,24,26.8701,0.3211,0.1855,80.5,,,
full,hill_climb,greedy,True,,11,0.25,2,0,15,1.4142,0.5928,0.2293,148.5,,,
full,hill_climb,greedy,True,,13,0.15,2,0,28.5,30.4056,0.8597,0.5445,193.5,,,
full,hill_climb,greedy,True,,13,0.25,2,0.5,15,11.3137,1.0573,0.7193,223.5,,,
full,hill_climb,random,False,,11,0.15,2,0,50,0.0,0.3999,0.0598,117,,,
full,hill_climb,random,False,,11,0.25,2,0.5,34.5,21.9203,0.6932,0.1619,184.5,,,
full,hill_climb,random,False,,13,0.15,2,0,50,0.0,1.1462,0.2545,256,,,
full,hill_climb,random,False,,13,0.25,2,0.5,17,8.4853,1.0017,0.3243,254.5,,,
full,hill_climb,random,True,,11,0.15,2,0.5,20.5,20.5061,0.4258,0.2773,103.5,,,
full,hill_climb,random,True,,11,0.25,2,0.5,34.5,21.9203,0.7263,0.1786,184.5,,,
full,hill_climb,random,True,,13,0.15,2,0,50,0.0,1.1223,0.1841,256,,,
full,hill_climb,random,True,,13,0.25,2,1,23,0.0,1.2146,0.1477,300,,,
full,lrta,astar,False,,11,0.15,2,0,7.5,3.5355,0.0454,0.0206,0,,,
full,lrta,astar,False,,11,0.25,2,0,14.5,0.7071,0.0824,0.005,0,,,
full,lrta,astar,False,,13,0.15,2,0,7.5,0.7071,0.0511,0.0137,0,,,
full,lrta,astar,False,,13,0.25,2,0.5,15,11.3137,0.0792,0.0544,0,,,
full,lrta,astar,True,,11,0.15,2,0,9,5.6569,0.0619,0.0446,0,,,
full,lrta,astar,True,,11,0.25,2,0.5,17,2.8284,0.1037,0.0262,0,,,
full,lrta,astar,True,,13,0.15,2,0,7.5,0.7071,0.0498,0.0086,0,,,
full,lrta,astar,True,,13,0.25,2,0.5,15,11.3137,0.0917,0.0653,0,,,
full,lrta,beam,False,,11,0.15,2,0,9.5,6.364,0.0662,0.0479,0,,,
full,lrta,beam,False,,11,0.25,2,0,14.5,0.7071,0.0808,0.0064,0,,,
full,lrta,beam,False,,13,0.15,2,0,7.5,0.7071,0.0509,0.0089,0,,,
full,lrta,beam,False,,13,0.25,2,0.5,15,11.3137,0.0798,0.0524,0,,,
full,lrta,beam,True,,11,0.15,2,0,11.5,9.1924,0.0712,0.0556,0,,,
full,lrta,beam,True,,11,0.25,2,0.5,17,2.8284,0.1065,0.0272,0,,,
full,lrta,beam,True,,13,0.15,2,0,7.5,0.7071,0.0484,0.0053,0,,,
full,lrta,beam,True,,13,0.25,2,0.5,15,11.3137,0.0905,0.0619,0,,,
full,lrta,greedy,False,,11,0.15,2,0.5,13,11.3137,0.062,0.0434,0,,,
full,lrta,greedy,False,,11,0.25,2,0,15,1.4142,0.0699,0.0037,0,,,
full,lrta,greedy,False,,13,0.15,2,0.5,17,14.1421,0.0895,0.0719,0,,,
full,lrta,greedy,False,,13,0.25,2,0.5,15,11.3137,0.0706,0.0473,0,,,
full,lrta,greedy,True,,11,0.15,2,0.5,15,14.1421,0.0743,0.0687,0,,,
full,lrta,greedy,True,,11,0.25,2,0,14.5,0.7071,0.0719,0.0,0,,,
full,lrta,greedy,True,,13,0.15,2,0.5,19,16.9706,0.1007,0.0892,0,,,
full,lrta,greedy,True,,13,0.25,2,0.5,15,11.3137,0.0794,0.0531,0,,,
full,lrta,random,False,,11,0.15,2,0.5,19.5,7.7782,0.0954,0.0389,0,,,
full,lrta,random,False,,11,0.25,2,1,22,4.2426,0.1018,0.0197,0,,,
full,lrta,random,False,,13,0.15,2,1,26,1.4142,0.1518,0.0448,0,,,
full,lrta,random,False,,13,0.25,2,0.5,17,8.4853,0.0844,0.0385,0,,,
full,lrta,random,True,,11,0.15,2,0,9,4.2426,0.0512,0.017,0,,,
full,lrta,random,True,,11,0.25,2,1,22,4.2426,0.1121,0.018,0,,,
full,lrta,random,True,,13,0.15,2,1,27,2.8284,0.1452,0.0103,0,,,
full,lrta,random,True,,13,0.25,2,1,23,0.0,0.1239,0.0061,0,,,
full,minimax,astar,False,,11,0.15,2,0.5,34.5,21.9203,23.877,11.1388,12791.5,,,
full,minimax,astar,False,,11,0.25,2,0.5,21,7.0711,10.6405,3.41,6181.5,,,
full,minimax,astar,False,,13,0.15,2,0.5,39.5,14.8492,24.6566,7.2235,15503.5,,,
full,minimax,astar,False,,13,0.25,2,0,35,21.2132,15.3964,2.5817,8884,,,
full,minimax,astar,True,,11,0.15,2,1,27,11.3137,21.0484,4.4203,11250,,,
full,minimax,astar,True,,11,0.25,2,0.5,17.5,2.1213,8.8222,1.0229,5206.5,,,
full,minimax,astar,True,,13,0.15,2,0.5,39.5,14.8492,27.1664,7.4117,15768,,,
full,minimax,astar,True,,13,0.25,2,0,35,21.2132,14.9007,4.8005,8722.5,,,
full,minimax,beam,False,,11,0.15,2,0.5,34.5,21.9203,21.6607,9.4971,12791.5,,,
full,minimax,beam,False,,11,0.25,2,0.5,21,7.0711,10.2759,2.7291,6181.5,,,
full,minimax,beam,False,,13,0.15,2,0.5,39.5,14.8492,25.8848,6.162,15503.5,,,
full,minimax,beam,False,,13,0.25,2,0,35,21.2132,15.1804,3.7165,8884,,,
full,minimax,beam,True,,11,0.15,2,1,27,11.3137,21.7272,1.8714,11250,,,
full,minimax,beam,True,,11,0.25,2,0.5,17.5,2.1213,8.2019,1.7437,5202,,,
full,minimax,beam,True,,13,0.15,2,0.5,39.5,14.8492,26.6337,6.4247,15768,,,
full,minimax,beam,True,,13,0.25,2,0,35,21.2132,14.5539,5.0575,8722.5,,,
full,minimax,greedy,False,,11,0.15,2,0.5,34.5,21.9203,17.1379,1.5764,9428,,,
full,minimax,greedy,False,,11,0.25,2,0.5,38,16.9706,15.823,5.3379,9684.5,,,
full,minimax,greedy,False,,13,0.15,2,1,28,1.4142,19.2252,4.4582,10863,,,
full,minimax,greedy,False,,13,0.25,2,0,35,21.2132,16.5697,2.5552,8884,,,
full,minimax,greedy,True,,11,0.15,2,0.5,34.5,21.9203,18.9687,0.1989,9827,,,
full,minimax,greedy,True,,11,0.25,2,0.5,21,7.0711,9.5,3.5742,5758.5,,,
full,minimax,greedy,True,,13,0.15,2,1,28,1.4142,20.1302,1.694,11272,,,
full,minimax,greedy,True,,13,0.25,2,0.5,39.5,14.8492,18.6396,0.7885,11013.5,,,
full,minimax,random,False,,11,0.15,2,0,50,0.0,23.9209,1.5776,14143,,,
full,minimax,random,False,,11,0.25,2,0.5,34.5,21.9203,13.2433,6.3403,7820,,,
full,minimax,random,False,,13,0.15,2,0,50,0.0,23.1266,2.9682,13832.5,,,
full,minimax,random,False,,13,0.25,2,0,50,0.0,27.7875,4.1686,16216,,,
full,minimax,random,True,,11,0.15,2,0.5,34.5,21.9203,17.6588,5.3705,10468,,,
full,minimax,random,True,,11,0.25,2,0.5,34.5,21.9203,12.6066,4.9775,7435,,,
full,minimax,random,True,,13,0.15,2,0,50,0.0,28.7063,8.1377,16124.5,,,
full,minimax,random,True,,13,0.25,2,0,50,0.0,22.1479,6.3194,13336,,,
partial,exploration,astar,False,2,11,0.15,2,0.5,28.5,26.163,0.3316,0.2333,,0.6198,0,47
partial,exploration,astar,False,2,11,0.25,2,0,4.5,0.7071,0.0648,0.0061,,0.1943,0,
partial,exploration,astar,False,2,13,0.15,2,0,10.5,2.1213,0.1574,0.048,,0.1686,0,
partial,exploration,astar,False,2,13,0.25,2,0,15,0.0,0.1897,0.0086,,0.2899,0,
partial,exploration,astar,False,4,11,0.15,2,0.5,24.5,23.3345,0.3457,0.2666,,0.7397,0,39
partial,exploration,astar,False,4,11,0.25,2,0,4.5,0.7071,0.0903,0.0112,,0.3595,0,
partial,exploration,astar,False,4,13,0.15,2,0,7,1.4142,0.1202,0.0495,,0.355,0,
partial,exploration,astar,False,4,13,0.25,2,0,19,1.4142,0.2661,0.0333,,0.5858,0,
partial,exploration,astar,False,6,11,0.15,2,0.5,21,19.799,0.3964,0.3429,,0.8347,0,31
partial,exploration,astar,False,6,11,0.25,2,0,4.5,0.7071,0.0571,0.0023,,0.5496,0,
partial,exploration,astar,False,6,13,0.15,2,0.5,18.5,17.6777,0.3676,0.3055,,0.7367,0,27
partial,exploration,astar,False,6,13,0.25,2,0.5,17.5,10.6066,0.2822,0.0274,,0.6597,0,21
partial,exploration,astar,True,2,11,0.15,2,0.5,25.5,21.9203,0.3027,0.1949,,0.6157,4,41
partial,exploration,astar,True,2,11,0.25,2,0,4.5,0.7071,0.0615,0.0018,,0.1943,0.5,
partial,exploration,astar,True,2,13,0.15,2,0,8.5,0.7071,0.1235,0.0043,,0.1864,1,
partial,exploration,astar,True,2,13,0.25,2,0,17.5,3.5355,0.2593,0.0391,,0.3491,2.5,
partial,exploration,astar,True,4,11,0.15,2,0.5,26.5,26.163,0.4101,0.3623,,0.7397,4,41
partial,exploration,astar,True,4,11,0.25,2,0,4.5,0.7071,0.1037,0.019,,0.3595,0.5,
partial,exploration,astar,True,4,13,0.15,2,0,7,1.4142,0.1642,0.1003,,0.355,1,
partial,exploration,astar,True,4,13,0.25,2,0,20.5,3.5355,0.3406,0.0193,,0.6183,3.5,
partial,exploration,astar,True,6,11,0.15,2,0.5,21,19.799,0.4168,0.371,,0.8347,3.5,31
partial,exploration,astar,True,6,11,0.25,2,0,4.5,0.7071,0.0598,0.0025,,0.5496,0.5,
partial,exploration,astar,True,6,13,0.15,2,0,13.5,10.6066,0.3388,0.1906,,0.6835,2,
partial,exploration,astar,True,6,13,0.25,2,0.5,17.5,10.6066,0.2873,0.1056,,0.6597,2.5,21
partial,exploration,beam,False,2,11,0.15,2,0.5,28.5,26.163,0.3202,0.244,,0.6198,0,47
partial,exploration,beam,False,2,11,0.25,2,0,4.5,0.7071,0.066,0.0042,,0.1943,0,
partial,exploration,beam,False,2,13,0.15,2,0,10.5,2.1213,0.1433,0.0472,,0.1686,0,
partial,exploration,beam,False,2,13,0.25,2,0,15,0.0,0.1949,0.0265,,0.2899,0,
partial,exploration,beam,False,4,11,0.15,2,0.5,24.5,23.3345,0.3638,0.2481,,0.7397,0,39
partial,exploration,beam,False,4,11,0.25,2,0,4.5,0.7071,0.09,0.0098,,0.3595,0,
partial,exploration,beam,False,4,13,0.15,2,0,7,1.4142,0.1208,0.0515,,0.355,0,
partial,exploration,beam,False,4,13,0.25,2,0,19,1.4142,0.3172,0.0197,,0.5858,0,
partial,exploration,beam,False,6,11,0.15,2,0.5,21,19.799,0.4153,0.3714,,0.8347,0,31
partial,exploration,beam,False,6,11,0.25,2,0,4.5,0.7071,0.0571,0.0023,,0.5496,0,
partial,exploration,beam,False,6,13,0.15,2,0.5,18.5,17.6777,0.3624,0.2906,,0.7367,0,27
partial,exploration,beam,False,6,13,0.25,2,0.5,17.5,10.6066,0.2471,0.0746,,0.6597,0,21
partial,exploration,beam,True,2,11,0.15,2,0.5,25.5,21.9203,0.4329,0.376,,0.6157,4,41
partial,exploration,beam,True,2,11,0.25,2,0,4.5,0.7071,0.0626,0.0023,,0.1943,0.5,
partial,exploration,beam,True,2,13,0.15,2,0,8.5,0.7071,0.1604,0.0262,,0.1864,1,
partial,exploration,beam,True,2,13,0.25,2,0,19.5,0.7071,0.3382,0.1184,,0.3609,3,
partial,exploration,beam,True,4,11,0.15,2,0.5,26.5,26.163,0.3882,0.2973,,0.7397,4,41
partial,exploration,beam,True,4,11,0.25,2,0,4.5,0.7071,0.0934,0.0045,,0.3595,0.5,
partial,exploration,beam,True,4,13,0.15,2,0,7,1.4142,0.1464,0.0728,,0.355,1,
partial,exploration,beam,True,4,13,0.25,2,0.5,26,4.2426,0.3475,0.0209,,0.7012,4.5,27
partial,exploration,beam,True,6,11,0.15,2,0.5,21,19.799,0.4507,0.4115,,0.8347,3.5,31
partial,exploration,beam,True,6,11,0.25,2,0,4.5,0.7071,0.0595,0.0011,,0.5496,0.5,
partial,exploration,beam,True,6,13,0.15,2,0,13.5,10.6066,0.3275,0.2104,,0.6835,2,
partial,exploration,beam,True,6,13,0.25,2,0.5,17.5,10.6066,0.3556,0.198,,0.6597,2.5,21
partial,exploration,greedy,False,2,11,0.15,2,0.5,40,9.8995,0.6084,0.3555,,0.8264,0,47
partial,exploration,greedy,False,2,11,0.25,2,0,4.5,0.7071,0.0639,0.0025,,0.1943,0,
partial,exploration,greedy,False,2,13,0.15,2,0,12,4.2426,0.1622,0.0402,,0.1982,0,
partial,exploration,greedy,False,2,13,0.25,2,0,23.5,3.5355,0.2801,0.0125,,0.3639,0,
partial,exploration,greedy,False,4,11,0.15,2,1,36,7.0711,0.489,0.0627,,1.0,0,34
partial,exploration,greedy,False,4,11,0.25,2,0,4.5,0.7071,0.0892,0.0115,,0.3595,0,
partial,exploration,greedy,False,4,13,0.15,2,0,7,1.4142,0.1155,0.0462,,0.355,0,
partial,exploration,greedy,False,4,13,0.25,2,0.5,27,11.3137,0.3613,0.0595,,0.6894,0,33
partial,exploration,greedy,False,6,11,0.15,2,0.5,22.5,17.6777,0.4419,0.408,,0.8884,0,31
partial,exploration,greedy,False,6,11,0.25,2,0,4.5,0.7071,0.0659,0.0161,,0.5496,0,
partial,exploration,greedy,False,6,13,0.15,2,0.5,18.5,17.6777,0.4411,0.4042,,0.7367,0,27
partial,exploration,greedy,False,6,13,0.25,2,0,13,4.2426,0.222,0.0419,,0.6006,0,
partial,exploration,greedy,True,2,11,0.15,2,0.5,36,7.0711,0.5616,0.2336,,0.814,6,41
partial,exploration,greedy,True,2,11,0.25,2,0,4.5,0.7071,0.0601,0.0013,,0.1943,0.5,
partial,exploration,greedy,True,2,13,0.15,2,0,8.5,0.7071,0.1417,0.0273,,0.1864,1,
partial,exploration,greedy,True,2,13,0.25,2,0.5,28.5,12.0208,0.3535,0.1274,,0.5118,4.5,37
partial,exploration,greedy,True,4,11,0.15,2,1,38,9.8995,0.5483,0.1887,,1.0,6,35
partial,exploration,greedy,True,4,11,0.25,2,0,4.5,0.7071,0.0923,0.0028,,0.3595,0.5,
partial,exploration,greedy,True,4,13,0.15,2,0,7,1.4142,0.1333,0.0333,,0.355,1,
partial,exploration,greedy,True,4,13,0.25,2,0,28.5,13.435,0.3971,0.1615,,0.7515,4.5,
partial,exploration,greedy,True,6,11,0.15,2,0.5,22.5,17.6777,0.455,0.3975,,0.8884,3.5,31
partial,exploration,greedy,True,6,11,0.25,2,0,4.5,0.7071,0.061,0.0016,,0.5496,0.5,
partial,exploration,greedy,True,6,13,0.15,2,0,13.5,10.6066,0.336,0.2303,,0.6835,2,
partial,exploration,greedy,True,6,13,0.25,2,0,12,2.8284,0.2905,0.0351,,0.6006,1.5,
partial,exploration,random,False,2,11,0.15,2,1,54,9.8995,0.7146,0.1414,,0.971,0,54
partial,exploration,random,False,2,11,0.25,2,0,7.5,2.1213,0.0978,0.0224,,0.2809,0,
partial,exploration,random,False,2,13,0.15,2,0,21.5,6.364,0.2581,0.061,,0.3876,0,
partial,exploration,random,False,2,13,0.25,2,0.5,48.5,31.8198,0.6074,0.2596,,0.6835,0,71
partial,exploration,random,False,4,11,0.15,2,1,36,7.0711,0.4823,0.0612,,1.0,0,34
partial,exploration,random,False,4,11,0.25,2,0,7.5,2.1213,0.127,0.0614,,0.4629,0,
partial,exploration,random,False,4,13,0.15,2,0.5,31,22.6274,0.4485,0.3307,,0.7899,0,45
partial,exploration,random,False,4,13,0.25,2,0.5,37.5,3.5355,0.5377,0.1208,,0.8787,0,33
partial,exploration,random,False,6,11,0.15,2,0.5,22,18.3848,0.4073,0.3479,,0.876,0,31
partial,exploration,random,False,6,11,0.25,2,0,7.5,2.1213,0.1745,0.001,,0.6446,0,
partial,exploration,random,False,6,13,0.15,2,1,27,5.6569,0.453,0.2285,,0.9053,0,23
partial,exploration,random,False,6,13,0.25,2,1,36,15.5563,0.5127,0.318,,0.9201,0,32
partial,exploration,random,True,2,11,0.15,2,0.5,29,16.9706,0.2935,0.1374,,0.6901,5,41
partial,exploration,random,True,2,11,0.25,2,1,51,16.9706,0.5054,0.1522,,0.9628,8,51
